CASE COUNT,CASE COUNT_7 DA,DEATH COUNT_7 DA,HOSPITALIZED COUNT,DEATH COUNT,BOROUGH,HOSPITALIZED COUNT_7 DA,date_of_interest
123,109,4,11,2,Queens,11,3/3/2022
121,115,4,9,2,Queens,11,3/2/2022
111,118,5,10,7,Queens,12,3/1/2022
156,124,5,17,1,Queens,12,2/28/2022
68,124,6,10,8,Queens,11,2/27/2022
69,125,6,10,4,Queens,11,2/26/2022
118,133,7,11,6,Queens,12,2/25/2022
163,141,7,12,3,Queens,13,2/24/2022
140,147,8,11,7,Queens,15,2/23/2022
153,159,8,13,4,Queens,16,2/22/2022
160,166,9,12,12,Queens,16,2/21/2022
73,174,7,7,4,Queens,18,2/20/2022
125,179,8,16,12,Queens,19,2/19/2022
174,183,8,20,7,Queens,18,2/18/2022
205,191,8,23,7,Queens,19,2/17/2022
220,208,9,21,9,Queens,18,2/16/2022
205,224,10,16,11,Queens,20,2/15/2022
217,239,10,20,2,Queens,21,2/14/2022
110,266,10,15,7,Queens,23,2/13/2022
150,284,10,10,10,Queens,26,2/12/2022
229,301,11,31,10,Queens,29,2/11/2022
325,329,11,16,11,Queens,31,2/10/2022
329,348,12,29,16,Queens,33,2/9/2022
314,378,13,29,12,Queens,36,2/8/2022
404,409,15,29,6,Queens,39,2/7/2022
238,452,17,38,7,Queens,42,2/6/2022
266,470,20,30,12,Queens,42,2/5/2022
426,450,20,45,13,Queens,43,2/4/2022
457,497,21,28,16,Queens,44,2/3/2022
542,568,22,51,27,Queens,48,2/2/2022
527,644,24,54,27,Queens,52,2/1/2022
706,747,23,48,18,Queens,55,1/31/2022
364,868,25,37,24,Queens,59,1/30/2022
127,956,25,39,18,Queens,65,1/29/2022
756,1103,26,52,20,Queens,71,1/28/2022
953,1239,27,58,23,Queens,75,1/27/2022
1075,1373,28,73,35,Queens,81,1/26/2022
1249,1572,27,79,25,Queens,86,1/25/2022
1551,1815,28,74,29,Queens,94,1/24/2022
983,1988,29,78,26,Queens,104,1/23/2022
1157,2142,28,85,24,Queens,110,1/22/2022
1708,2280,29,79,26,Queens,115,1/21/2022
1885,2583,31,101,33,Queens,128,1/20/2022
2471,3002,31,104,25,Queens,142,1/19/2022
2953,3423,30,139,34,Queens,157,1/18/2022
2760,3779,31,140,32,Queens,163,1/17/2022
2059,4426,30,123,25,Queens,173,1/16/2022
2122,4783,31,120,25,Queens,179,1/15/2022
3833,5196,31,167,40,Queens,186,1/14/2022
4819,5567,30,203,33,Queens,189,1/13/2022
5414,6376,29,209,22,Queens,192,1/12/2022
5447,7235,29,176,40,Queens,200,1/11/2022
7287,8364,26,210,25,Queens,207,1/10/2022
4560,9493,26,168,31,Queens,214,1/9/2022
5011,10251,24,170,28,Queens,235,1/8/2022
6434,10067,23,189,34,Queens,241,1/7/2022
10477,10426,20,219,23,Queens,242,1/6/2022
11428,10915,18,265,25,Queens,241,1/5/2022
13348,11384,15,226,18,Queens,234,1/4/2022
15192,11523,14,260,21,Queens,232,1/3/2022
9866,11380,13,315,22,Queens,223,1/2/2022
3726,10909,12,210,16,Queens,201,1/1/2022
8943,10685,11,200,15,Queens,191,12/31/2021
13903,10102,10,208,9,Queens,182,12/30/2021
14712,9338,10,220,4,Queens,175,12/29/2021
14321,8401,11,208,13,Queens,170,12/28/2021
14191,7420,9,199,12,Queens,157,12/27/2021
6564,6248,8,162,12,Queens,143,12/26/2021
2160,5686,6,140,9,Queens,132,12/25/2021
4866,5710,6,134,10,Queens,122,12/24/2021
8552,5410,5,163,8,Queens,114,12/23/2021
8151,4562,4,181,10,Queens,102,12/22/2021
7456,3741,3,123,4,Queens,84,12/21/2021
5987,2953,3,99,0,Queens,75,12/20/2021
2632,2323,4,84,3,Queens,69,12/19/2021
2327,2041,4,71,5,Queens,63,12/18/2021
2766,1793,4,79,5,Queens,58,12/17/2021
2617,1509,4,77,1,Queens,52,12/16/2021
2404,1242,4,55,1,Queens,48,12/15/2021
1938,1004,5,57,5,Queens,47,12/14/2021
1575,833,4,61,9,Queens,44,12/13/2021
661,715,3,41,4,Queens,41,12/12/2021
592,680,3,35,2,Queens,40,12/11/2021
776,655,3,40,6,Queens,38,12/10/2021
746,623,3,44,2,Queens,37,12/9/2021
738,596,3,48,4,Queens,34,12/8/2021
743,574,3,42,3,Queens,31,12/7/2021
749,550,3,38,2,Queens,30,12/6/2021
418,541,3,31,4,Queens,27,12/5/2021
412,529,3,20,3,Queens,26,12/4/2021
554,514,3,35,2,Queens,26,12/3/2021
561,485,3,23,3,Queens,24,12/2/2021
584,426,3,26,3,Queens,24,12/1/2021
574,398,3,34,2,Queens,23,11/30/2021
684,366,3,22,3,Queens,21,11/29/2021
333,327,3,25,6,Queens,20,11/28/2021
306,313,2,18,2,Queens,19,11/27/2021
352,306,3,23,4,Queens,18,11/26/2021
148,302,3,23,3,Queens,18,11/25/2021
386,327,3,16,2,Queens,17,11/24/2021
354,322,3,20,1,Queens,16,11/23/2021
413,315,3,18,2,Queens,15,11/22/2021
233,302,3,13,2,Queens,15,11/21/2021
253,292,3,13,4,Queens,15,11/20/2021
330,278,2,21,4,Queens,14,11/19/2021
318,268,2,16,3,Queens,13,11/18/2021
354,254,2,11,2,Queens,12,11/17/2021
303,240,2,13,4,Queens,13,11/16/2021
320,232,1,16,2,Queens,12,11/15/2021
169,225,2,12,1,Queens,11,11/14/2021
153,220,2,10,0,Queens,11,11/13/2021
256,218,2,12,2,Queens,11,11/12/2021
225,208,2,13,1,Queens,10,11/11/2021
256,202,2,12,2,Queens,10,11/10/2021
246,195,2,11,2,Queens,9,11/9/2021
270,187,2,8,3,Queens,9,11/8/2021
135,176,2,10,2,Queens,10,11/7/2021
136,172,2,8,4,Queens,10,11/6/2021
186,167,2,5,1,Queens,9,11/5/2021
187,161,2,15,0,Queens,10,11/4/2021
202,155,3,9,3,Queens,9,11/3/2021
191,148,3,10,2,Queens,9,11/2/2021
195,139,3,13,1,Queens,9,11/1/2021
109,138,3,8,5,Queens,9,10/31/2021
101,134,3,5,4,Queens,9,10/30/2021
145,131,3,8,2,Queens,10,10/29/2021
145,130,3,8,2,Queens,10,10/28/2021
153,133,4,14,3,Queens,12,10/27/2021
125,136,3,9,2,Queens,11,10/26/2021
187,143,4,11,2,Queens,11,10/25/2021
83,142,4,9,4,Queens,12,10/24/2021
79,149,4,10,5,Queens,12,10/23/2021
139,157,3,11,3,Queens,13,10/22/2021
166,167,3,18,6,Queens,14,10/21/2021
175,172,3,9,2,Queens,14,10/20/2021
172,181,3,11,3,Queens,15,10/19/2021
179,191,3,18,3,Queens,16,10/18/2021
131,197,3,9,3,Queens,16,10/17/2021
137,200,3,16,1,Queens,15,10/16/2021
207,201,4,20,3,Queens,15,10/15/2021
205,199,4,17,4,Queens,14,10/14/2021
237,208,4,14,5,Queens,14,10/13/2021
239,207,3,18,1,Queens,15,10/12/2021
224,211,4,15,6,Queens,15,10/11/2021
151,221,3,7,3,Queens,15,10/10/2021
145,231,3,14,4,Queens,16,10/9/2021
190,232,3,10,5,Queens,17,10/8/2021
272,242,3,20,4,Queens,20,10/7/2021
230,237,3,22,1,Queens,20,10/6/2021
267,243,4,14,3,Queens,19,10/5/2021
293,247,4,19,2,Queens,20,10/4/2021
217,251,4,16,2,Queens,20,10/3/2021
156,249,4,20,6,Queens,19,10/2/2021
256,254,4,31,3,Queens,20,10/1/2021
240,259,4,17,4,Queens,19,9/30/2021
269,271,4,13,6,Queens,19,9/29/2021
296,277,4,22,4,Queens,21,9/28/2021
323,281,4,20,5,Queens,21,9/27/2021
201,292,4,13,3,Queens,21,9/26/2021
191,294,4,21,5,Queens,21,9/25/2021
294,304,5,24,2,Queens,21,9/24/2021
324,314,4,21,5,Queens,21,9/23/2021
307,314,4,24,5,Queens,22,9/22/2021
324,321,4,23,6,Queens,23,9/21/2021
404,328,3,19,4,Queens,22,9/20/2021
213,325,3,14,4,Queens,22,9/19/2021
264,332,3,22,6,Queens,24,9/18/2021
365,335,3,26,1,Queens,24,9/17/2021
322,337,4,27,4,Queens,24,9/16/2021
353,348,4,29,4,Queens,23,9/15/2021
372,354,4,16,1,Queens,22,9/14/2021
389,354,4,21,2,Queens,24,9/13/2021
258,330,5,26,3,Queens,24,9/12/2021
288,324,5,22,5,Queens,22,9/11/2021
378,320,5,27,6,Queens,24,9/10/2021
400,313,4,19,8,Queens,23,9/9/2021
390,300,3,25,6,Queens,24,9/8/2021
372,295,3,27,1,Queens,26,9/7/2021
226,289,3,21,5,Queens,25,9/6/2021
214,312,3,16,3,Queens,27,9/5/2021
260,319,3,32,3,Queens,28,9/4/2021
331,317,3,22,0,Queens,27,9/3/2021
304,320,4,24,3,Queens,28,9/2/2021
360,332,4,37,6,Queens,29,9/1/2021
326,335,3,24,2,Queens,28,8/31/2021
392,347,3,32,6,Queens,29,8/30/2021
257,361,3,22,3,Queens,28,8/29/2021
252,347,2,30,4,Queens,29,8/28/2021
347,349,3,25,4,Queens,30,8/27/2021
389,350,3,31,2,Queens,30,8/26/2021
385,354,3,30,0,Queens,29,8/25/2021
405,365,3,32,2,Queens,28,8/24/2021
492,367,4,29,5,Queens,28,8/23/2021
156,365,3,28,0,Queens,30,8/22/2021
272,386,3,32,7,Queens,30,8/21/2021
349,383,2,25,3,Queens,28,8/20/2021
420,390,2,25,2,Queens,30,8/19/2021
461,394,2,24,5,Queens,31,8/18/2021
418,391,2,35,3,Queens,33,8/17/2021
479,390,1,42,0,Queens,32,8/16/2021
304,392,2,25,1,Queens,32,8/15/2021
253,391,2,20,3,Queens,33,8/14/2021
394,397,2,40,3,Queens,33,8/13/2021
451,401,2,32,0,Queens,31,8/12/2021
438,388,2,37,3,Queens,30,8/11/2021
408,380,2,29,0,Queens,27,8/10/2021
495,374,2,41,3,Queens,28,8/9/2021
301,359,1,29,1,Queens,25,8/8/2021
293,347,2,21,3,Queens,23,8/7/2021
418,336,2,28,2,Queens,23,8/6/2021
366,322,2,25,2,Queens,23,8/5/2021
381,315,2,18,1,Queens,22,8/4/2021
365,302,2,31,0,Queens,24,8/3/2021
388,292,2,26,1,Queens,22,8/2/2021
220,275,2,15,5,Queens,21,8/1/2021
214,268,1,20,0,Queens,21,7/31/2021
320,257,1,28,2,Queens,20,7/30/2021
318,242,1,18,4,Queens,18,7/29/2021
286,225,1,32,1,Queens,17,7/28/2021
295,212,1,18,1,Queens,14,7/27/2021
273,191,1,18,0,Queens,14,7/26/2021
168,176,1,12,1,Queens,13,7/25/2021
141,167,1,11,0,Queens,13,7/24/2021
215,158,1,15,1,Queens,12,7/23/2021
195,144,1,11,1,Queens,12,7/22/2021
197,135,2,15,0,Queens,11,7/21/2021
146,123,2,14,1,Queens,11,7/20/2021
171,116,1,16,1,Queens,10,7/19/2021
105,107,2,6,1,Queens,9,7/18/2021
77,103,2,9,3,Queens,9,7/17/2021
117,101,1,10,2,Queens,9,7/16/2021
129,96,1,9,3,Queens,10,7/15/2021
115,90,1,14,0,Queens,9,7/14/2021
97,86,1,8,0,Queens,8,7/13/2021
109,83,1,5,3,Queens,8,7/12/2021
78,75,0,11,0,Queens,8,7/11/2021
59,69,0,9,1,Queens,7,7/10/2021
88,65,1,13,0,Queens,7,7/9/2021
81,61,1,5,0,Queens,6,7/8/2021
88,57,1,7,0,Queens,6,7/7/2021
80,52,2,5,0,Queens,6,7/6/2021
53,47,2,4,1,Queens,6,7/5/2021
34,47,2,7,1,Queens,7,7/4/2021
33,46,2,5,2,Queens,7,7/3/2021
58,46,2,8,4,Queens,7,7/2/2021
52,45,1,7,2,Queens,6,7/1/2021
51,44,1,6,1,Queens,6,6/30/2021
51,44,1,8,1,Queens,6,6/29/2021
53,44,1,8,2,Queens,7,6/28/2021
23,43,1,10,1,Queens,6,6/27/2021
31,44,1,2,0,Queens,6,6/26/2021
55,43,2,4,0,Queens,6,6/25/2021
47,41,2,2,1,Queens,6,6/24/2021
48,42,2,6,3,Queens,7,6/23/2021
49,41,2,14,3,Queens,7,6/22/2021
50,42,2,5,2,Queens,5,6/21/2021
25,42,1,7,1,Queens,5,6/20/2021
24,43,1,3,5,Queens,6,6/19/2021
47,45,1,5,1,Queens,6,6/18/2021
51,46,1,7,1,Queens,6,6/17/2021
41,43,1,7,0,Queens,6,6/16/2021
57,43,2,4,1,Queens,6,6/15/2021
49,41,2,5,1,Queens,7,6/14/2021
31,40,3,10,1,Queens,7,6/13/2021
39,41,3,6,1,Queens,6,6/12/2021
52,39,3,6,3,Queens,6,6/11/2021
